,Suit1,Card1,Suit2,Card2,Suit3,Card3,Suit4,Card4,Suit5,Card5
242992,2,3,1,12,4,10,1,5,2,2
167366,1,10,4,9,2,3,3,10,4,6
280564,4,7,4,11,2,2,4,4,3,10
394790,2,5,4,7,2,4,4,11,1,13
874470,2,2,2,1,2,8,1,1,3,6
587426,3,1,1,3,3,11,1,5,3,5
127483,4,12,3,13,2,4,2,8,3,10
826660,3,4,3,2,1,2,1,4,1,1
377222,4,6,2,5,3,3,1,8,1,12
770374,3,5,1,2,1,10,1,11,4,5
153981,1,6,1,11,1,8,3,6,3,7
147201,3,13,2,7,3,6,2,2,2,3
866750,3,13,4,6,2,8,2,12,2,6
276756,4,13,3,5,4,6,1,9,1,6
563028,1,13,2,11,2,3,4,12,1,4
438804,1,13,4,12,1,4,3,3,2,10
511151,2,12,1,5,1,7,1,11,4,2
721892,4,13,2,8,4,8,1,6,1,13
305047,2,8,1,13,1,8,2,10,1,6
458326,1,13,4,13,2,10,2,6,1,7
27418,4,10,1,1,4,2,1,7,3,11
93437,4,1,4,6,2,8,2,6,2,2
365816,4,9,1,13,3,8,4,4,3,3
378347,1,9,4,6,3,4,2,5,4,4
846162,3,6,3,11,1,8,2,10,3,10
123527,2,1,1,5,2,7,4,10,1,2
92448,2,11,4,2,1,1,2,8,4,13
375763,3,12,4,1,2,10,4,12,2,8
639636,2,13,3,9,4,4,2,1,3,8
764634,2,2,3,1,4,8,1,13,3,9
280855,4,3,4,12,4,10,1,10,2,9
612183,2,3,1,9,1,5,2,12,3,6
526359,2,1,3,13,3,11,1,1,3,2
282740,1,6,1,12,1,2,2,7,1,1
360345,1,11,1,6,3,10,4,9,3,6
247889,3,2,4,11,2,4,4,12,1,12
819990,2,4,1,1,4,5,1,6,2,13
68431,4,4,4,13,2,3,3,10,3,5
869226,4,11,1,9,1,7,3,1,2,1
854832,2,4,4,9,3,4,1,6,1,2
549531,1,4,1,11,1,8,2,2,4,8
401075,3,2,3,4,4,4,1,1,1,12
687917,2,12,3,11,4,3,4,9,4,12
853096,2,10,2,6,2,8,4,4,4,6
657472,1,5,3,4,2,13,3,13,3,2
587631,4,10,2,4,3,10,3,7,1,11
414251,3,4,3,3,1,2,1,1,2,13
158764,1,6,3,11,4,9,4,2,2,12
770948,1,9,1,5,4,11,4,9,3,1
24169,2,4,1,2,2,7,4,9,3,1
709147,2,8,3,10,1,12,4,6,1,1
324158,2,8,2,5,1,9,4,7,1,10
509109,3,13,3,3,2,3,3,12,1,4
19192,4,7,4,6,2,5,3,3,1,6
197490,4,2,1,8,3,12,3,2,4,10
97442,2,4,4,11,1,5,4,12,3,11
892934,2,4,4,11,1,2,4,3,3,9
104530,1,11,2,8,3,4,1,3,2,12
901343,4,7,1,11,4,10,4,5,1,4
153102,4,4,4,5,1,13,4,2,2,11
352616,4,10,3,3,2,12,2,10,1,10
695981,3,13,3,5,3,1,1,1,1,5
616623,4,6,4,7,4,3,1,6,3,7
348963,2,12,1,7,2,1,4,2,3,6
577642,1,3,4,6,2,7,3,6,1,12
412925,3,5,4,4,2,12,3,9,1,13
676251,4,7,3,11,3,1,4,1,2,13
254799,2,11,4,5,2,6,1,1,4,7
975913,3,7,2,4,2,5,1,11,1,3
491800,4,3,3,13,4,9,2,2,1,12
792184,4,4,1,9,2,7,1,10,3,7
992972,4,4,1,10,3,12,2,7,2,1
846979,3,4,2,5,4,12,2,3,3,5
295874,2,10,1,13,2,7,4,13,1,2
911676,2,2,1,10,3,10,1,1,4,7
857368,1,10,2,10,4,5,1,7,2,7
451292,1,4,4,10,2,7,4,5,4,9
214043,3,3,3,13,4,1,2,6,1,3
254884,2,7,2,5,2,9,3,1,4,2
764804,4,10,3,12,1,10,3,5,2,1
413258,3,1,3,8,1,5,3,13,4,2
333843,2,11,1,10,2,1,2,2,4,8
304154,3,12,2,11,2,9,1,11,1,9
456222,2,9,2,5,4,6,3,1,1,12
120212,4,6,3,2,1,7,4,4,4,8
295285,3,2,2,12,3,3,2,9,4,6
10708,4,9,3,4,1,13,1,1,2,11
606292,4,4,2,9,2,13,1,12,1,7
486781,3,3,3,10,1,11,4,4,1,8
147495,4,7,4,8,4,2,1,2,2,2
227431,3,5,3,3,4,4,4,10,3,12
281252,2,6,1,1,2,2,3,9,2,10
89392,2,3,2,12,3,5,3,3,1,9
793626,3,3,2,8,3,13,4,6,4,11
927951,3,5,1,11,4,1,4,9,2,11
92912,1,1,1,13,2,8,1,6,2,6
994256,1,2,3,11,2,13,4,7,2,6
506048,1,7,1,9,3,13,4,4,2,1
836038,2,8,1,8,4,2,2,13,2,9
639533,1,11,1,1,4,5,3,3,1,4
22560,1,6,1,9,4,8,1,8,1,13
531440,4,6,1,3,2,3,1,6,4,2
994043,4,7,3,7,1,11,3,3,4,12
544985,4,9,2,3,3,12,2,1,1,2
349125,1,10,4,3,3,10,1,13,1,12
720525,4,7,3,10,4,2,4,11,1,6
613224,1,4,4,6,3,10,2,8,3,13
101385,4,12,2,10,4,1,2,7,3,1
881997,2,10,2,1,2,12,4,8,4,4
661796,1,12,3,5,1,6,1,11,4,3
921362,4,1,2,2,3,5,3,11,3,9
657837,1,1,4,12,4,7,4,5,3,10
282649,2,4,3,8,2,1,1,8,4,5
431242,2,9,4,12,2,1,2,5,1,9
692125,2,1,2,4,3,7,3,1,1,5
160392,2,12,3,13,4,8,3,6,1,11
207669,3,3,4,4,2,1,4,11,3,12
307220,4,4,4,11,2,13,1,7,2,4
558227,4,11,2,7,3,12,4,2,2,4
31213,1,11,2,10,1,5,4,2,2,3
803571,4,4,2,5,2,6,1,3,3,3
623646,2,1,2,12,1,8,1,7,4,10
984719,4,11,3,6,1,3,3,1,4,10
84416,3,12,3,11,4,1,3,13,2,13
974620,1,5,1,6,3,11,4,9,2,7
373703,4,1,2,11,4,9,3,5,3,11
183474,2,1,3,7,3,6,1,13,4,2
40992,1,4,4,11,4,7,4,10,4,1
570977,2,4,3,8,3,1,1,2,2,10
344982,4,8,4,11,2,1,1,9,2,10
241481,1,1,2,9,4,4,3,13,1,10
198632,2,13,3,1,1,6,1,2,1,9
385447,3,1,3,13,4,12,4,5,1,9
279365,2,10,1,10,3,11,2,11,2,3
363356,4,9,3,3,3,8,1,12,3,5
490787,2,4,4,8,3,12,1,13,1,11
575738,3,5,1,10,4,13,1,11,2,2
491640,3,10,2,5,1,6,4,3,2,8
551267,1,10,1,3,2,7,1,6,3,3
423339,1,12,3,4,4,3,1,9,4,11
95387,2,1,4,8,2,6,1,5,3,1
459229,2,9,3,11,4,12,1,10,3,12
3564,2,6,4,10,4,3,2,3,1,6
164364,2,9,1,13,1,8,3,5,2,3
421538,4,4,2,11,1,13,4,6,2,5
354045,4,9,1,10,4,2,3,2,4,1
573145,3,2,4,13,4,10,1,10,2,1
556087,3,13,4,10,2,10,4,2,1,12
20368,4,13,2,11,3,3,1,3,4,5
269798,2,12,1,5,4,12,1,7,4,11
731423,3,6,4,11,4,9,1,1,1,4
992554,4,2,1,5,3,13,3,8,4,10
404847,3,11,1,8,3,1,2,13,2,12
658087,1,3,3,1,2,7,3,6,1,11
30308,4,13,1,2,2,6,4,2,3,8
580645,3,7,2,13,3,2,1,8,4,2
218139,2,10,2,12,4,3,1,9,3,9
483031,3,2,4,12,3,6,4,6,4,11
303467,2,7,1,4,2,2,4,10,2,3
395749,2,10,3,2,1,12,1,13,2,3
65778,4,6,3,9,4,9,3,7,4,3
41518,1,11,2,9,3,10,2,13,1,10
513616,2,5,4,7,4,5,2,12,2,4
597156,1,2,2,8,3,6,1,1,4,8
131739,3,12,2,3,3,1,4,6,1,7
263657,1,2,4,7,2,3,3,9,4,4
542235,1,7,2,13,2,9,4,5,1,1
109883,3,9,3,13,1,3,1,7,3,2
694182,3,11,2,6,4,1,2,2,4,5
965706,4,6,3,8,1,12,2,5,1,6
660277,1,5,4,11,1,12,3,1,4,13
41397,3,1,2,11,2,9,3,8,1,12
896038,1,6,3,6,1,9,4,8,3,5
424993,4,2,1,6,4,5,1,12,4,9
338659,4,10,2,2,3,5,4,8,4,6
411926,3,11,1,12,2,5,1,8,2,13
863372,3,3,4,10,3,1,3,5,1,6
21966,3,7,2,4,4,8,2,13,2,5
161162,2,6,1,10,4,9,1,3,2,9
247409,1,3,1,10,1,4,4,8,1,11
684581,4,6,4,8,2,10,2,1,2,13
531935,4,13,4,5,1,9,3,11,2,6
188861,1,13,1,4,3,11,3,10,1,9
426598,1,9,2,2,3,10,1,5,2,8
531406,1,9,3,2,3,11,1,3,4,7
87888,4,12,3,7,3,8,4,9,1,11
363905,4,2,1,13,3,7,4,6,3,4
365594,1,12,1,3,1,2,1,6,3,12
447372,1,8,2,7,4,13,3,12,3,11
936409,1,10,4,10,3,5,3,12,1,12
438093,4,1,3,4,3,10,3,3,3,9
684436,4,5,3,6,3,12,1,2,3,8
568397,2,13,1,9,3,2,1,1,2,10
358440,4,5,2,6,1,7,1,9,2,4
700999,4,10,3,4,2,9,3,7,1,4
642535,3,6,4,2,3,3,1,9,2,2
464041,2,13,4,11,1,7,3,4,1,2
816187,2,11,1,10,4,12,3,2,1,13
742263,4,13,4,9,2,4,1,6,2,3
341084,2,1,1,4,3,12,2,13,4,3
440213,2,6,2,11,2,4,4,6,3,12
602297,4,1,2,7,4,10,2,8,1,7
893994,2,6,2,11,4,3,3,3,3,1
525710,3,9,1,6,2,8,4,9,4,5
390089,2,4,4,6,1,5,3,12,4,2
307291,2,13,1,6,4,8,4,12,4,4
563541,2,8,4,6,2,12,2,2,3,4
881668,2,6,3,12,3,11,4,12,2,12
937484,1,6,4,11,4,8,4,13,1,5
133848,2,13,4,1,3,5,3,12,4,11
512079,1,10,1,7,3,8,4,4,3,10
177602,2,6,4,3,2,8,2,5,3,5
316412,4,3,1,10,2,6,1,12,1,11
141423,3,3,3,5,1,7,4,3,3,10
720857,3,10,4,8,4,10,2,7,1,5
889076,1,1,3,10,2,9,4,7,3,9
869736,2,13,4,3,2,4,3,8,3,5
524526,2,12,4,3,2,1,2,4,3,11
340772,4,13,4,12,4,5,3,2,2,7
481958,1,12,3,3,1,4,4,10,4,12
961530,1,4,3,9,3,13,2,9,4,10
931546,2,6,3,3,4,2,2,13,2,7
911139,4,12,2,8,3,8,4,10,1,11
298850,1,10,1,13,4,11,2,6,4,9
462608,1,5,3,1,3,9,3,13,2,5
926075,1,3,4,9,3,5,3,12,1,9
696804,2,9,3,5,4,9,4,11,4,6
30076,1,6,4,11,4,6,1,11,2,10
730444,4,13,1,8,2,13,4,7,1,10
709639,1,12,1,6,3,8,2,8,1,4
310907,4,10,2,8,4,1,3,13,3,10
403587,1,8,3,1,3,6,1,2,3,3
574144,1,9,2,5,3,13,4,8,3,1
995887,3,11,4,12,2,8,4,8,4,5
428657,1,9,1,4,4,4,1,11,3,13
519729,2,8,1,3,2,7,2,6,3,8
843385,2,8,2,5,1,1,4,6,4,4
398500,4,4,2,11,1,2,3,2,1,8
847188,3,10,1,2,1,3,2,8,2,3
576776,3,5,1,2,1,13,2,9,1,11
813288,4,4,3,7,1,4,2,1,2,2
978974,3,3,1,11,3,12,4,10,4,4
615892,4,7,4,1,3,1,3,3,1,10
701910,3,7,2,5,1,9,2,2,1,11
776305,2,5,2,6,3,3,4,2,1,7
802605,4,2,3,6,4,10,2,2,1,4
768145,4,7,2,5,4,8,4,13,2,9
944111,4,6,1,6,1,5,1,8,4,10
526503,4,3,4,4,1,13,1,12,4,8
389922,3,12,1,11,2,1,3,3,2,3
837995,2,12,2,4,4,7,4,10,1,3
720805,2,5,2,7,3,2,4,9,4,8
171567,4,1,4,11,4,8,2,3,2,2
639720,1,13,2,11,4,6,3,4,1,9
576674,4,5,2,1,2,7,3,6,2,11
499091,3,10,1,11,1,12,2,7,2,12
149216,3,1,2,10,4,2,4,6,4,1
208295,4,3,1,5,2,13,4,6,3,8
478834,4,10,3,3,4,2,1,1,3,13
719703,3,9,4,6,1,9,1,1,2,10
251577,4,3,2,6,1,8,1,12,2,13
23942,2,2,4,7,3,13,3,11,4,9
186953,4,9,1,11,1,5,2,1,2,13
384976,2,2,4,5,2,9,4,10,2,11
546072,2,7,2,10,3,2,4,7,4,1
572266,1,1,4,5,1,10,4,10,2,11
527635,2,1,4,4,3,1,4,6,2,12
974058,1,13,2,7,4,3,3,2,2,5
859949,2,8,3,1,4,6,3,3,3,10
671669,3,7,3,1,4,11,2,13,1,1
16840,2,12,4,10,3,5,4,11,1,10
708996,4,1,3,6,4,8,3,13,4,12
935456,1,3,2,8,1,1,1,4,2,12
756754,1,4,1,3,2,12,1,11,1,8
17799,3,12,1,2,1,9,2,13,3,5
300105,4,1,2,8,1,3,2,7,1,11
134151,3,6,4,4,2,5,4,11,1,2
454330,4,6,3,1,4,9,1,6,1,10
187996,2,4,2,13,4,12,3,4,4,7
825111,4,2,3,7,1,6,3,8,2,10
290288,1,13,1,4,4,9,4,1,2,7
908818,1,7,4,11,2,10,2,8,3,11
332714,1,3,1,4,2,12,1,2,2,13
645986,1,1,1,9,2,1,1,12,4,3
857411,3,8,2,10,3,11,3,10,3,7
39717,3,9,1,3,2,7,3,13,1,10
934211,3,11,3,2,3,5,2,5,1,10
723408,3,13,3,11,4,8,3,9,3,7
476109,1,3,3,3,3,13,4,1,4,9
517902,3,2,4,8,2,11,4,13,1,9
578158,3,6,4,1,3,13,3,12,2,9
159370,3,9,3,4,2,7,4,1,2,9
555893,1,8,1,12,2,6,3,3,1,11
90860,2,7,1,2,4,3,3,8,2,8
130875,3,12,4,3,3,1,1,8,1,11
317888,1,7,2,1,2,8,2,6,1,12
221657,3,4,1,9,3,10,2,12,3,13
650668,2,1,3,12,2,10,4,9,3,5
728180,2,3,4,10,4,12,2,8,3,13
551209,4,2,4,9,2,7,3,4,4,1
450755,2,11,3,8,1,3,1,13,4,1
690317,1,13,4,7,2,10,3,11,4,10
31006,4,5,2,1,1,1,1,13,4,12
108882,1,3,2,4,1,2,1,6,3,12
206427,4,3,2,4,2,11,4,5,1,10
729245,2,12,4,1,2,3,3,2,3,8
859213,2,12,3,7,3,12,2,8,4,11
411493,4,13,3,1,4,3,4,10,4,4
667936,4,8,1,13,4,13,1,12,1,5
552279,4,3,4,11,3,1,2,11,4,4
495450,1,6,3,13,1,5,4,1,4,11
972062,1,2,3,5,4,1,1,1,3,4
958269,4,13,2,7,2,3,1,7,3,5
477850,1,11,2,2,4,4,4,5,2,9
709152,1,11,3,2,2,2,2,12,3,3
518913,3,10,1,9,1,8,2,4,3,5
722491,4,1,3,3,2,6,2,5,3,6
911238,3,8,2,10,3,2,3,4,2,9
757018,1,4,1,12,1,13,2,9,4,5
970057,3,11,2,8,3,1,4,5,3,2
469625,3,9,2,2,4,3,2,4,4,7
731084,1,5,2,7,4,5,2,2,4,8
602366,3,9,3,7,3,11,3,5,1,8
392469,3,10,4,4,3,6,3,5,1,10
408150,3,11,4,4,2,12,4,3,4,12
560406,2,10,4,7,2,13,2,2,4,6
301868,2,5,3,10,2,7,4,4,3,5
614271,4,8,1,13,3,12,2,2,2,8
80839,4,13,4,7,1,3,2,9,1,9
248520,2,5,3,12,3,13,2,1,1,13
909706,3,12,1,13,3,10,1,10,4,12
28596,1,1,4,8,4,12,3,5,1,7
520995,1,5,2,6,1,1,1,3,3,3
564590,1,13,4,12,2,5,3,2,4,8
255131,1,10,4,4,4,7,1,2,3,12
104420,4,1,1,5,2,2,2,4,4,8
814069,2,11,3,12,1,12,1,13,4,4
790640,1,10,1,13,2,6,3,13,4,5
872428,3,4,3,7,4,8,3,8,2,3
10472,2,12,3,1,1,9,2,8,4,3
733114,3,1,2,4,3,8,2,12,1,11
779442,2,8,4,8,3,3,2,7,4,13
771073,2,9,3,12,1,3,3,1,4,6
882432,2,12,2,13,4,10,1,5,4,8
974599,2,6,1,13,3,2,3,1,3,11
277980,4,9,3,10,2,3,4,11,1,2
807989,4,3,1,10,4,2,2,10,1,13
600331,3,12,3,4,2,4,3,3,4,1
937749,1,6,4,6,4,4,4,9,2,12
803245,4,2,2,4,4,8,2,3,1,8
478689,2,4,1,8,3,2,4,9,4,3
648573,1,13,3,4,1,9,2,5,2,2
104531,3,2,1,2,1,12,3,5,2,8
552361,4,2,2,8,2,9,1,8,3,10
824556,3,5,1,6,1,13,3,7,1,7
540817,2,6,4,1,1,3,4,9,4,7
521429,1,2,4,11,4,13,2,1,2,7
437717,2,6,2,13,1,6,1,9,4,8
172230,1,9,2,5,3,4,1,13,4,5
586637,1,8,2,2,4,4,4,10,1,10
767874,1,13,3,3,2,3,4,1,4,12
691461,2,6,3,8,4,10,1,2,2,7
149164,2,11,4,4,4,10,3,6,1,4
941284,4,9,2,1,1,8,4,7,1,1
521180,4,5,1,9,3,3,2,7,2,8
870945,4,5,1,4,1,5,1,8,3,3
722813,2,2,1,10,3,7,2,8,4,6
350116,2,7,4,5,3,5,3,6,2,10
134276,4,8,4,2,3,2,1,13,4,3
231930,3,6,2,12,3,2,2,6,1,9
799828,3,12,4,8,2,12,1,12,1,9
791310,2,8,3,5,1,6,2,1,2,10
669679,4,5,2,12,1,1,4,12,3,9
715185,3,11,2,13,1,12,1,2,4,9
355095,1,4,4,3,1,11,1,5,2,1
9634,3,12,1,11,1,13,3,1,4,11
53616,4,4,4,3,3,4,1,8,2,13
538223,1,11,3,8,4,8,1,3,3,6
689865,1,12,4,10,2,12,2,8,1,1
182570,2,2,3,13,3,10,3,1,2,4
197791,3,11,3,2,4,4,3,5,1,3
613697,4,3,3,7,1,5,4,7,2,11
951310,1,1,2,5,2,2,1,2,4,10
785037,1,8,2,4,2,1,4,2,4,8
269813,1,8,1,10,4,1,2,2,3,9
62030,2,12,3,10,2,11,3,9,3,3
709888,3,1,1,1,3,11,4,5,3,7
440388,1,1,1,3,1,2,2,2,3,6
463405,3,9,4,12,1,9,2,11,3,7
816536,3,4,4,12,4,8,4,11,3,10
158164,2,5,1,7,4,4,4,9,4,6
425056,1,8,4,3,4,9,3,4,1,10
75682,1,13,1,1,3,11,2,7,3,5
424848,3,10,4,5,2,9,1,12,1,7
353010,1,8,4,11,1,11,4,9,3,2
777152,3,4,3,5,4,6,3,9,3,7
795836,4,3,3,5,1,10,4,12,3,11
661491,4,2,3,2,2,4,3,12,1,3
235492,3,11,1,6,3,1,3,10,4,8
740309,1,2,3,4,3,11,3,13,1,3
208682,2,13,4,1,4,3,2,11,2,7
435007,2,8,2,9,2,2,2,1,4,9
197406,1,3,1,2,4,11,4,5,1,8
652876,2,2,4,11,3,5,4,5,4,12
696798,4,6,2,5,2,2,3,11,3,6
669796,4,10,3,9,1,6,4,8,2,8
693195,2,13,4,5,2,3,1,5,1,9
836772,2,7,3,10,1,13,4,10,4,9
112139,2,4,4,12,3,4,1,11,2,10
456566,3,2,3,7,2,3,3,9,4,10
276022,3,7,2,6,1,1,2,12,2,4
117308,3,3,1,9,4,5,1,1,2,12
229761,2,2,1,12,3,3,1,1,3,2
669244,1,7,3,5,3,12,2,6,1,2
345943,1,6,4,4,1,4,3,5,3,2
858094,3,12,4,13,1,8,2,12,2,3
878839,1,8,3,10,3,13,1,12,2,12
248237,3,3,4,7,1,9,4,1,4,4
632255,2,3,3,10,4,8,1,1,3,12
860085,2,9,4,5,4,9,1,13,2,7
859266,3,1,1,1,3,11,4,7,3,3
430220,3,8,2,11,4,1,3,11,3,13
187453,2,5,2,1,2,13,4,7,2,7
876323,2,11,2,8,2,2,2,6,3,5
299660,1,9,1,2,3,2,4,11,4,13
925147,2,6,1,1,1,5,3,1,4,10
630591,2,9,1,10,2,10,1,6,2,7
173895,3,5,1,7,4,5,2,6,2,3
606081,3,3,2,7,3,12,4,1,3,9
496410,3,6,2,6,3,1,2,3,1,5
446907,4,11,1,10,1,2,1,3,2,4
761598,3,6,2,6,4,9,4,1,2,1
720963,3,3,4,7,1,2,2,13,4,4
592281,3,11,4,11,2,9,2,7,3,12
384705,2,13,2,9,4,12,1,5,4,2
491840,2,1,4,13,2,10,3,9,3,1
990840,4,5,2,6,4,7,2,3,4,11
932024,3,6,3,10,3,8,3,13,2,1
292653,3,11,1,11,4,10,1,13,4,12
359594,4,12,3,5,1,5,2,11,3,13
245165,1,10,4,4,1,12,3,1,3,10
954013,4,13,2,12,4,12,2,9,3,10
52862,4,2,2,13,1,12,3,9,1,3
59021,1,4,2,13,1,11,2,10,3,8
236806,4,10,2,12,2,4,1,6,4,3
940171,2,1,4,2,2,12,1,6,1,1
553943,1,6,1,12,3,3,1,8,3,11
315233,3,10,2,10,1,5,3,3,4,12
950360,1,10,1,2,3,3,2,4,3,9
444190,4,3,1,6,1,13,2,5,2,7
801032,1,11,3,5,4,12,4,11,3,3
113444,3,6,2,4,4,4,2,1,4,3
47622,3,11,3,9,1,1,4,6,3,7
76433,2,2,3,6,2,8,3,12,2,13
280364,2,11,4,7,4,5,4,1,4,12
13213,4,7,2,7,1,10,4,8,3,5
977258,1,13,3,3,1,10,3,5,2,11
95074,1,5,3,9,1,10,1,13,2,7
277023,2,5,4,5,4,11,1,2,2,9
204965,4,1,1,4,4,7,4,9,1,8
623814,4,4,1,4,3,7,2,2,1,13
669050,2,5,4,1,4,2,2,2,2,6
344878,4,8,1,6,1,10,3,1,3,9
724914,3,2,2,10,2,9,3,13,2,6
266342,4,9,3,6,3,7,2,10,1,3
493309,4,13,2,4,4,1,2,2,1,7
905320,4,2,1,9,4,8,1,4,2,7
252001,3,11,1,5,3,7,3,12,3,3
647276,2,9,2,11,4,10,4,13,4,8
523019,3,3,4,3,4,12,3,12,4,10
798877,1,2,1,5,1,8,1,12,1,4
854685,1,5,4,8,1,9,2,13,1,6
923980,2,11,3,11,2,9,1,12,1,8
453526,1,5,2,8,2,4,4,6,3,7
539958,4,13,1,5,3,2,1,7,4,9
758618,2,6,2,3,1,12,2,13,4,13
777461,3,13,1,13,2,10,2,12,1,6
927784,1,11,4,1,3,13,3,7,2,5
543917,3,2,3,3,4,1,4,12,3,1
711626,3,4,2,12,4,12,1,10,3,12
963323,3,9,1,1,2,9,3,5,1,9
812857,3,8,3,1,2,2,4,6,4,5
951131,1,8,3,4,1,13,1,9,1,4
710327,4,7,3,4,1,2,2,12,4,10
404306,3,3,3,10,4,10,1,3,1,5
25950,4,3,1,9,1,8,4,6,3,5
499890,2,12,2,10,3,13,1,1,1,3
126809,1,7,1,9,4,8,1,5,3,1
553716,4,12,3,12,1,3,1,11,3,8
618906,3,3,4,10,2,6,3,7,4,7
655376,1,7,4,12,1,10,2,6,1,13
312157,3,5,1,9,1,5,3,2,2,11
431037,2,2,1,2,3,2,1,1,3,7
194999,3,4,4,12,3,13,4,13,2,5
880011,3,13,1,7,2,12,3,12,2,1
517876,1,12,2,4,4,7,3,8,3,3
343442,1,5,3,1,4,13,1,9,4,4
649410,4,4,2,8,1,1,2,7,2,2
87535,1,8,1,6,2,11,1,5,1,9
792515,2,10,4,8,3,3,2,11,3,8
337370,4,12,2,11,3,10,3,1,1,13
841098,3,6,3,12,4,9,3,13,3,4
571871,3,5,1,9,4,13,3,4,3,9
249809,2,6,1,8,1,9,3,13,3,12
394645,3,7,2,10,4,9,3,5,4,11
967368,3,10,3,6,4,11,4,10,1,2
812494,2,3,4,12,4,8,1,4,3,5
232223,2,11,4,12,1,1,1,13,4,4
656562,4,11,4,6,3,8,1,5,2,7
713825,3,12,4,11,2,11,2,8,1,6
107455,4,6,2,6,1,9,4,9,3,7
786664,1,5,3,12,2,1,1,11,4,7
379502,4,11,4,6,3,4,1,13,3,6
485970,1,12,1,10,4,9,2,7,4,12
672931,4,5,3,9,1,13,1,10,1,7
953415,2,13,4,9,4,6,3,11,1,2
565069,4,5,3,1,3,7,4,13,4,2
340843,4,4,3,4,4,5,4,10,1,2
787304,1,12,2,10,4,3,2,1,1,5
826439,3,11,2,4,1,11,1,7,3,1
788032,3,11,1,11,2,6,1,7,2,11
577070,1,11,2,1,2,7,4,7,1,6
933552,1,5,3,11,3,7,4,6,2,13
553180,4,1,2,8,2,5,4,9,2,12
870018,1,13,4,5,1,8,1,1,3,6
116796,1,7,4,2,3,9,1,10,3,1
973089,3,11,1,2,4,10,2,8,1,11
441262,3,11,4,10,2,4,4,11,1,9
832641,2,5,3,3,1,12,3,1,3,11
83340,4,10,1,4,3,1,1,10,2,13
601764,4,2,3,12,4,3,1,6,3,13
793111,4,3,2,11,1,7,4,11,2,5
804889,2,8,3,6,4,3,3,13,3,9
116845,3,5,1,5,3,13,1,1,1,9
283473,1,9,1,10,4,11,3,12,1,6
782740,4,5,1,3,1,12,1,6,3,7
308420,2,1,3,4,1,1,1,3,2,3
942054,1,2,3,10,4,2,3,4,4,6
343133,3,11,1,9,4,11,2,6,3,8
50798,2,2,3,12,1,13,4,13,3,13
835704,3,9,3,13,3,8,1,13,1,8
729745,3,5,2,1,2,5,4,9,2,7
969530,3,9,4,13,2,1,1,13,2,2
974440,2,1,3,5,1,6,1,8,3,4
417716,3,10,3,8,2,1,3,11,3,7
113205,2,12,3,7,1,11,3,8,3,4
952739,4,1,3,13,1,5,3,6,2,9
76441,4,10,3,13,3,12,2,7,1,10
75264,3,12,3,6,1,4,2,6,4,10
79380,1,1,1,6,1,11,3,10,3,5
784420,4,8,1,12,2,13,1,1,4,1
915386,1,4,2,7,3,12,1,2,1,11
96341,1,1,1,2,4,3,4,7,3,5
330652,2,13,3,13,1,6,2,11,4,4
599914,1,11,3,5,4,5,3,11,2,13
172637,4,5,3,3,3,4,4,2,2,5
152175,3,1,2,12,4,1,4,12,4,5
788892,3,12,2,11,1,9,2,12,1,4
18898,3,12,2,9,4,4,2,1,1,13
497272,4,12,1,11,2,4,2,1,2,5
446133,3,8,2,4,1,1,2,13,4,11
218028,3,13,2,3,1,1,2,10,4,12
696703,2,13,3,3,4,13,3,12,4,6
803659,1,9,4,6,3,3,1,2,1,5
826666,1,6,1,7,3,9,2,13,1,3
854144,1,11,2,5,1,12,3,10,1,2
791246,3,3,3,1,2,10,3,9,4,10
34660,3,2,3,5,1,2,3,11,4,2
692548,3,5,3,12,3,2,2,11,1,1
156841,3,11,3,2,3,3,1,3,1,10
9100,3,10,1,8,1,2,1,13,2,6
389893,1,12,4,9,2,8,1,13,2,13
726527,2,10,3,1,3,6,1,7,2,8
191804,2,1,1,10,4,6,4,12,3,2
950364,1,11,2,9,4,10,1,5,1,10
887601,2,3,2,12,2,9,2,7,2,11
783040,2,7,4,5,4,11,4,3,3,5
738454,3,5,2,13,4,2,1,3,1,2
216588,3,5,3,11,1,8,3,12,1,3
468259,1,5,1,1,4,5,2,8,1,12
209629,4,13,3,1,4,3,3,11,3,9
233679,2,4,4,5,1,9,1,6,1,10
954503,3,9,4,12,4,7,1,1,1,6
689209,4,4,2,11,1,5,2,8,4,2
213120,3,2,3,8,3,5,1,9,4,5
872868,2,7,3,7,1,8,4,9,3,6
433634,1,12,2,12,3,1,1,1,4,2
999130,3,4,2,4,4,8,3,3,2,7
797804,2,3,1,13,2,4,4,13,2,10
368729,3,13,4,10,3,6,1,2,4,8
151352,4,7,3,6,4,5,1,1,3,2
744818,2,7,4,6,2,9,3,9,4,5
508729,1,13,4,7,3,4,4,11,1,11
895387,2,10,4,4,3,8,1,11,3,4
828363,1,4,2,7,1,6,1,11,3,2
410966,4,7,1,2,1,7,1,9,3,13
783915,3,10,2,6,1,7,1,1,4,2
207153,1,8,2,1,3,6,2,6,1,13
10427,4,8,4,3,4,6,2,6,4,4
951804,4,10,4,13,4,2,4,9,1,5
483292,3,7,4,4,2,3,3,8,4,10
916415,4,5,1,6,1,10,4,4,2,7
344830,2,8,1,7,1,10,2,3,3,8
373773,1,6,2,5,2,12,1,11,4,2
208026,3,13,2,5,4,4,4,11,2,6
139536,3,13,4,1,3,2,4,4,2,1
