,Poker Hand
9500,1
9501,0
9502,1
9503,0
9504,0
9505,1
9506,0
9507,1
9508,1
9509,0
9510,0
9511,0
9512,0
9513,1
9514,2
9515,1
9516,3
9517,1
9518,1
9519,0
9520,1
9521,1
9522,0
9523,2
9524,1
9525,0
9526,0
9527,1
9528,0
9529,2
9530,1
9531,0
9532,0
9533,0
9534,0
9535,1
9536,3
9537,2
9538,0
9539,1
9540,1
9541,1
9542,0
9543,2
9544,0
9545,0
9546,0
9547,0
9548,1
9549,1
9550,0
9551,0
9552,0
9553,0
9554,0
9555,1
9556,1
9557,1
9558,0
9559,1
9560,0
9561,0
9562,0
9563,0
9564,0
9565,0
9566,0
9567,1
9568,1
9569,0
9570,1
9571,1
9572,1
9573,0
9574,1
9575,1
9576,0
9577,0
9578,0
9579,1
9580,1
9581,5
9582,1
9583,1
9584,1
9585,0
9586,1
9587,0
9588,1
9589,1
9590,0
9591,0
9592,0
9593,1
9594,0
9595,0
9596,0
9597,0
9598,0
9599,3
9600,0
9601,0
9602,0
9603,1
9604,1
9605,0
9606,1
9607,2
9608,0
9609,1
9610,0
9611,0
9612,0
9613,0
9614,1
9615,0
9616,0
9617,0
9618,1
9619,1
9620,0
9621,1
9622,1
9623,0
9624,1
9625,0
9626,1
9627,0
9628,1
9629,0
9630,0
9631,1
9632,0
9633,0
9634,0
9635,0
9636,1
9637,0
9638,2
9639,0
9640,2
9641,1
9642,1
9643,1
9644,0
9645,0
9646,0
9647,1
9648,0
9649,1
9650,1
9651,0
9652,0
9653,0
9654,1
9655,0
9656,1
9657,1
9658,1
9659,3
9660,0
9661,1
9662,1
9663,0
9664,0
9665,0
9666,1
9667,1
9668,1
9669,1
9670,1
9671,1
9672,1
9673,3
9674,0
9675,0
9676,1
9677,1
9678,0
9679,1
9680,0
9681,1
9682,1
9683,0
9684,1
9685,1
9686,0
9687,1
9688,0
9689,1
9690,1
9691,1
9692,1
9693,0
9694,1
9695,0
9696,1
9697,1
9698,2
9699,0
9700,1
9701,0
9702,0
9703,0
9704,1
9705,1
9706,0
9707,1
9708,1
9709,2
9710,1
9711,0
9712,3
9713,0
9714,2
9715,1
9716,0
9717,0
9718,0
9719,1
9720,0
9721,1
9722,0
9723,1
9724,1
9725,0
9726,0
9727,1
9728,0
9729,0
9730,1
9731,0
9732,1
9733,1
9734,0
9735,0
9736,0
9737,1
9738,1
9739,1
9740,0
9741,0
9742,2
9743,0
9744,1
9745,0
9746,0
9747,1
9748,0
9749,0
9750,0
9751,0
9752,1
9753,0
9754,1
9755,1
9756,0
9757,0
9758,0
9759,0
9760,1
9761,0
9762,3
9763,0
9764,1
9765,1
9766,0
9767,0
9768,0
9769,0
9770,0
9771,3
9772,1
9773,1
9774,1
9775,0
9776,0
9777,1
9778,1
9779,1
9780,1
9781,1
9782,1
9783,0
9784,1
9785,0
9786,0
9787,0
9788,1
9789,2
9790,1
9791,1
9792,1
9793,0
9794,1
9795,0
9796,3
9797,0
9798,0
9799,0
9800,0
9801,0
9802,1
9803,1
9804,0
9805,0
9806,0
9807,0
9808,2
9809,0
9810,0
9811,1
9812,0
9813,3
9814,1
9815,0
9816,1
9817,1
9818,1
9819,0
9820,0
9821,1
9822,0
9823,0
9824,0
9825,0
9826,1
9827,1
9828,0
9829,0
9830,0
9831,0
9832,0
9833,0
9834,2
9835,1
9836,0
9837,1
9838,1
9839,0
9840,0
9841,0
9842,0
9843,0
9844,0
9845,0
9846,1
9847,3
9848,1
9849,0
9850,0
9851,1
9852,0
9853,1
9854,1
9855,0
9856,0
9857,0
9858,1
9859,0
9860,1
9861,0
9862,1
9863,0
9864,0
9865,1
9866,0
9867,0
9868,1
9869,0
9870,4
9871,1
9872,0
9873,0
9874,1
9875,0
9876,0
9877,0
9878,0
9879,0
9880,1
9881,1
9882,4
9883,0
9884,1
9885,0
9886,0
9887,0
9888,0
9889,0
9890,2
9891,0
9892,0
9893,0
9894,1
9895,0
9896,0
9897,0
9898,0
9899,0
9900,1
9901,1
9902,1
9903,0
9904,0
9905,1
9906,0
9907,0
9908,0
9909,1
9910,1
9911,1
9912,0
9913,0
9914,1
9915,0
9916,0
9917,1
9918,0
9919,0
9920,0
9921,2
9922,3
9923,0
9924,0
9925,2
9926,0
9927,0
9928,1
9929,1
9930,0
9931,1
9932,0
9933,1
9934,1
9935,1
9936,1
9937,2
9938,0
9939,0
9940,1
9941,0
9942,0
9943,0
9944,0
9945,0
9946,0
9947,1
9948,0
9949,0
9950,1
9951,0
9952,1
9953,3
9954,1
9955,1
9956,0
9957,0
9958,1
9959,1
9960,0
9961,0
9962,2
9963,1
9964,0
9965,0
9966,1
9967,1
9968,0
9969,0
9970,0
9971,0
9972,1
9973,1
9974,2
9975,0
9976,1
9977,0
9978,0
9979,0
9980,0
9981,0
9982,1
9983,0
9984,1
9985,1
9986,0
9987,0
9988,0
9989,1
9990,0
9991,4
9992,1
9993,0
9994,0
9995,1
9996,0
9997,2
9998,1
9999,2
10000,2
10001,1
10002,1
10003,1
10004,0
10005,0
10006,0
10007,0
10008,0
10009,0
10010,0
10011,0
10012,1
10013,1
10014,1
10015,1
10016,1
10017,1
10018,0
10019,1
10020,2
10021,1
10022,1
10023,0
10024,1
10025,0
10026,0
10027,1
10028,0
10029,1
10030,0
10031,0
10032,0
10033,1
10034,0
10035,0
10036,0
10037,0
10038,0
10039,0
10040,1
10041,1
10042,0
10043,0
10044,0
10045,0
10046,0
10047,0
10048,0
10049,0
10050,0
10051,1
10052,1
10053,0
10054,0
10055,0
10056,0
10057,0
10058,0
10059,0
10060,0
10061,0
10062,0
10063,0
10064,0
10065,0
10066,1
10067,1
10068,0
10069,1
10070,0
10071,0
10072,1
10073,1
10074,0
10075,0
10076,1
10077,0
10078,1
10079,0
10080,1
10081,0
10082,0
10083,1
10084,0
10085,0
10086,0
10087,0
10088,0
10089,0
10090,0
10091,0
10092,0
10093,3
10094,0
10095,1
10096,1
10097,0
10098,0
10099,1
10100,1
10101,1
10102,1
10103,0
10104,0
10105,1
10106,0
10107,1
10108,1
10109,0
10110,0
10111,1
10112,0
10113,1
10114,0
10115,1
10116,0
10117,0
10118,0
10119,1
10120,0
10121,0
10122,0
10123,0
10124,0
10125,1
10126,0
10127,1
10128,1
10129,0
10130,1
10131,1
10132,1
10133,0
10134,1
10135,0
10136,4
10137,0
10138,1
10139,0
10140,1
10141,0
10142,1
10143,0
10144,0
10145,2
10146,0
10147,0
10148,0
10149,0
10150,0
10151,0
10152,1
10153,0
10154,0
10155,1
10156,1
10157,0
10158,1
10159,1
10160,1
10161,0
10162,0
10163,0
10164,0
10165,0
10166,0
10167,0
10168,1
10169,1
10170,0
10171,1
10172,4
10173,0
10174,0
10175,1
10176,1
10177,1
10178,0
10179,0
10180,2
10181,0
10182,0
10183,1
10184,1
10185,1
10186,0
10187,5
10188,0
10189,1
10190,1
10191,0
10192,1
10193,0
10194,1
10195,4
10196,1
10197,0
10198,1
10199,0
10200,1
10201,0
10202,0
10203,1
10204,0
10205,0
10206,0
10207,0
10208,1
10209,1
10210,0
10211,0
10212,1
10213,0
10214,0
10215,1
10216,1
10217,0
10218,0
10219,0
10220,0
10221,1
10222,1
10223,1
10224,1
10225,0
10226,0
10227,0
10228,0
10229,1
10230,1
10231,2
10232,1
10233,0
10234,1
10235,1
10236,1
10237,0
10238,1
10239,0
10240,1
10241,0
10242,0
10243,0
10244,2
10245,0
10246,0
10247,0
10248,0
10249,1
10250,1
10251,0
10252,0
10253,0
10254,0
10255,0
10256,0
10257,0
10258,0
10259,1
10260,1
10261,0
10262,0
10263,0
10264,0
10265,0
10266,1
10267,0
10268,1
10269,2
10270,0
10271,1
10272,0
10273,1
10274,0
10275,1
10276,2
10277,1
10278,0
10279,0
10280,0
10281,1
10282,0
10283,0
10284,0
10285,1
10286,0
10287,0
10288,0
10289,0
10290,1
10291,1
10292,0
10293,1
10294,1
10295,2
10296,0
10297,0
10298,2
10299,0
10300,0
10301,0
10302,1
10303,0
10304,1
10305,1
10306,1
10307,0
10308,1
10309,1
10310,2
10311,0
10312,0
10313,1
10314,1
10315,1
10316,1
10317,0
10318,2
10319,2
10320,0
10321,0
10322,1
10323,0
10324,0
10325,0
10326,0
10327,1
10328,0
10329,1
10330,1
10331,0
10332,0
10333,1
10334,0
10335,2
10336,1
10337,0
10338,1
10339,3
10340,1
10341,0
10342,1
10343,0
10344,0
10345,1
10346,1
10347,1
10348,0
10349,1
10350,1
10351,1
10352,1
10353,1
10354,1
10355,1
10356,0
10357,0
10358,1
10359,0
10360,0
10361,0
10362,0
10363,1
10364,1
10365,1
10366,0
10367,1
10368,1
10369,0
10370,0
10371,1
10372,1
10373,1
10374,0
10375,0
10376,2
10377,1
10378,1
10379,1
10380,1
10381,0
10382,0
10383,0
10384,0
10385,1
10386,0
10387,0
10388,1
10389,1
10390,0
10391,0
10392,1
10393,0
10394,0
10395,1
10396,0
10397,0
10398,0
10399,0
10400,0
10401,1
10402,0
10403,0
10404,0
10405,1
10406,0
10407,1
10408,1
10409,0
10410,0
10411,1
10412,1
10413,0
10414,1
10415,0
10416,1
10417,0
10418,1
10419,3
10420,0
10421,1
10422,0
10423,1
10424,2
10425,0
10426,0
10427,0
10428,0
10429,0
10430,0
10431,3
10432,0
10433,0
10434,0
10435,0
10436,4
10437,0
10438,1
10439,0
10440,1
10441,1
10442,1
10443,1
10444,1
10445,1
10446,0
10447,1
10448,1
10449,0
10450,0
10451,0
10452,1
10453,0
10454,1
10455,1
10456,1
10457,0
10458,1
10459,0
10460,0
10461,1
10462,0
10463,1
10464,2
10465,1
10466,1
10467,1
10468,1
10469,0
10470,0
10471,1
10472,1
10473,1
10474,1
10475,0
10476,0
10477,1
10478,1
10479,1
10480,0
10481,1
10482,1
10483,1
10484,1
10485,0
10486,0
10487,1
10488,0
10489,3
10490,0
10491,0
10492,1
10493,1
10494,0
10495,0
10496,1
10497,0
10498,0
10499,0
10500,0
10501,0
10502,2
10503,1
10504,1
10505,0
10506,6
10507,2
10508,1
10509,1
10510,1
10511,1
10512,0
10513,0
10514,0
10515,1
10516,1
10517,1
10518,0
10519,0
10520,0
10521,0
10522,1
10523,0
10524,0
10525,0
10526,1
10527,0
10528,0
10529,1
10530,1
10531,0
10532,0
10533,0
10534,1
10535,0
10536,0
10537,0
10538,0
10539,1
10540,0
10541,1
10542,0
10543,0
10544,0
10545,1
10546,1
10547,1
10548,0
10549,1
10550,0
10551,1
10552,0
10553,1
10554,0
10555,1
10556,0
10557,1
10558,0
10559,1
10560,0
10561,1
10562,3
10563,0
10564,1
10565,2
10566,0
10567,1
10568,0
10569,0
10570,0
10571,0
10572,0
10573,0
10574,1
10575,1
10576,1
10577,1
10578,1
10579,1
10580,1
10581,0
10582,0
10583,0
10584,0
10585,0
10586,1
10587,0
10588,1
10589,1
10590,1
10591,1
10592,1
10593,0
10594,0
10595,0
10596,0
10597,2
10598,0
10599,0
10600,3
10601,0
10602,1
10603,0
10604,0
10605,1
10606,0
10607,1
10608,0
10609,1
10610,0
10611,1
10612,0
10613,1
10614,1
10615,0
10616,1
10617,0
10618,1
10619,1
10620,1
10621,0
10622,0
10623,1
10624,1
10625,1
10626,1
10627,1
10628,0
10629,1
10630,0
10631,0
10632,1
10633,0
10634,1
10635,1
10636,0
10637,0
10638,2
10639,1
10640,0
10641,1
10642,0
10643,1
10644,1
10645,1
10646,1
10647,0
10648,0
10649,2
10650,2
10651,1
10652,0
10653,1
10654,1
10655,1
10656,1
10657,2
10658,1
10659,0
10660,1
10661,0
10662,0
10663,0
10664,1
10665,0
10666,3
10667,1
10668,0
10669,0
10670,1
10671,1
10672,0
10673,0
10674,0
10675,0
10676,0
10677,1
10678,0
10679,1
10680,1
10681,0
10682,1
10683,0
10684,0
10685,1
10686,1
10687,1
10688,1
10689,0
10690,1
10691,0
10692,0
10693,1
10694,0
10695,0
10696,0
10697,1
10698,1
10699,0
10700,1
10701,3
10702,0
10703,0
10704,0
10705,2
10706,1
10707,1
10708,1
10709,0
10710,1
10711,1
10712,0
10713,2
10714,2
10715,0
10716,0
10717,2
10718,1
10719,1
10720,0
10721,2
10722,1
10723,0
10724,1
10725,0
10726,0
10727,0
10728,2
10729,1
10730,1
10731,1
10732,1
10733,0
10734,1
10735,1
10736,0
10737,0
10738,0
10739,1
10740,1
10741,0
10742,1
10743,1
10744,1
10745,2
10746,2
10747,2
10748,1
10749,1
10750,4
10751,0
10752,0
10753,0
10754,1
10755,0
10756,3
10757,0
10758,1
10759,0
10760,0
10761,1
10762,0
10763,2
10764,0
10765,1
10766,0
10767,1
10768,1
10769,0
10770,0
10771,0
10772,1
10773,1
10774,0
10775,1
10776,1
10777,2
10778,0
10779,0
10780,1
10781,1
10782,0
10783,1
10784,0
10785,0
10786,1
10787,0
10788,1
10789,1
10790,1
10791,1
10792,1
10793,1
10794,0
10795,2
10796,1
10797,0
10798,0
10799,0
10800,0
10801,1
10802,1
10803,1
10804,1
10805,1
10806,0
10807,1
10808,1
10809,2
10810,1
10811,2
10812,0
10813,1
10814,2
10815,0
10816,0
10817,1
10818,0
10819,0
10820,1
10821,4
10822,0
10823,1
10824,0
10825,0
10826,4
10827,1
10828,1
10829,0
10830,1
10831,0
10832,1
10833,0
10834,0
10835,0
10836,1
10837,1
10838,1
10839,0
10840,1
10841,2
10842,0
10843,1
10844,1
10845,1
10846,0
10847,0
10848,0
10849,1
10850,0
10851,3
10852,0
10853,1
10854,2
10855,0
10856,1
10857,1
10858,3
10859,1
10860,1
10861,0
10862,1
10863,0
10864,1
10865,0
10866,1
10867,1
10868,1
10869,0
10870,0
10871,0
10872,1
10873,1
10874,0
10875,0
10876,0
10877,0
10878,0
10879,1
10880,0
10881,0
10882,1
10883,0
10884,0
10885,0
10886,1
10887,1
10888,1
10889,0
10890,3
10891,1
10892,0
10893,0
10894,0
10895,0
10896,2
10897,1
10898,1
10899,4
10900,1
10901,0
10902,1
10903,0
10904,1
10905,0
10906,0
10907,1
10908,1
10909,1
10910,0
10911,1
10912,0
10913,0
10914,1
10915,1
10916,0
10917,0
10918,1
10919,0
10920,1
10921,0
10922,1
10923,0
10924,1
10925,0
10926,1
10927,0
10928,1
10929,2
10930,1
10931,1
10932,1
10933,1
10934,1
10935,3
10936,1
10937,1
10938,1
10939,0
10940,0
10941,1
10942,1
10943,0
10944,1
10945,0
10946,1
10947,0
10948,0
10949,1
10950,0
10951,1
10952,1
10953,0
10954,0
10955,0
10956,1
10957,1
10958,0
10959,1
10960,0
10961,2
10962,0
10963,1
10964,0
10965,1
10966,1
10967,2
10968,0
10969,1
10970,0
10971,0
10972,2
10973,0
10974,0
10975,1
10976,0
10977,0
10978,2
10979,1
10980,0
10981,1
10982,1
10983,1
10984,0
10985,0
10986,0
10987,1
10988,0
10989,1
10990,0
10991,0
10992,0
10993,2
10994,1
10995,0
10996,0
10997,1
10998,0
10999,1
11000,0
11001,1
11002,0
11003,0
11004,1
11005,1
11006,0
11007,0
11008,0
11009,0
11010,0
11011,3
11012,0
11013,1
11014,0
11015,0
11016,0
11017,1
11018,0
11019,1
11020,1
11021,1
11022,0
11023,0
11024,1
11025,0
11026,0
11027,0
11028,0
11029,0
11030,1
11031,0
11032,1
11033,1
11034,1
11035,1
11036,1
11037,0
11038,0
11039,0
11040,0
11041,0
11042,1
11043,0
11044,3
11045,1
11046,0
11047,0
11048,0
11049,0
11050,0
11051,0
11052,0
11053,0
11054,1
11055,1
11056,1
11057,1
11058,0
11059,0
11060,0
11061,1
11062,0
11063,0
11064,0
11065,0
11066,1
11067,3
11068,0
11069,1
11070,1
11071,0
11072,0
11073,2
11074,0
11075,1
11076,0
11077,0
11078,0
11079,1
11080,0
11081,0
11082,1
11083,1
11084,0
11085,0
11086,0
11087,0
11088,1
11089,0
11090,0
11091,0
11092,0
11093,0
11094,1
11095,0
11096,0
11097,0
11098,1
11099,2
11100,0
11101,0
11102,3
11103,1
11104,1
11105,0
11106,1
11107,0
11108,1
11109,0
11110,1
11111,0
11112,1
11113,2
11114,1
11115,0
11116,1
11117,1
11118,0
11119,1
11120,0
11121,1
11122,2
11123,1
11124,1
11125,1
11126,1
11127,1
11128,1
11129,0
11130,0
11131,1
11132,0
11133,1
11134,1
11135,0
11136,0
11137,1
11138,0
11139,1
11140,1
11141,1
11142,0
11143,1
11144,0
11145,0
11146,0
11147,2
11148,0
11149,1
11150,0
11151,0
11152,1
11153,1
11154,1
11155,0
11156,2
11157,1
11158,0
11159,0
11160,4
11161,0
11162,0
11163,0
11164,1
11165,0
11166,0
11167,0
11168,0
11169,1
11170,0
11171,0
11172,0
11173,1
11174,0
11175,1
11176,0
11177,1
11178,1
11179,1
11180,0
11181,1
11182,0
11183,0
11184,1
11185,1
11186,1
11187,1
11188,2
11189,0
11190,0
11191,2
11192,1
11193,0
11194,2
11195,1
11196,1
11197,2
11198,0
11199,2
11200,1
11201,1
11202,0
11203,0
11204,0
11205,0
11206,2
11207,3
11208,1
11209,0
11210,1
11211,1
11212,1
11213,1
11214,0
11215,1
11216,0
11217,4
11218,1
11219,0
11220,0
11221,0
11222,0
11223,1
11224,0
11225,1
11226,0
11227,0
11228,1
11229,1
11230,0
11231,1
11232,2
11233,0
11234,0
11235,1
11236,0
11237,0
11238,0
11239,2
11240,1
11241,0
11242,1
11243,0
11244,1
11245,3
11246,1
11247,1
11248,1
11249,2
11250,0
11251,0
11252,1
11253,2
11254,0
11255,0
11256,0
11257,1
11258,2
11259,1
11260,0
11261,0
11262,0
11263,2
11264,1
11265,0
11266,1
11267,1
11268,0
11269,0
11270,1
11271,0
11272,1
11273,0
11274,0
11275,0
11276,2
11277,0
11278,0
11279,0
11280,1
11281,0
11282,1
11283,0
11284,1
11285,1
11286,0
11287,1
11288,0
11289,0
11290,1
11291,0
11292,1
11293,0
11294,0
11295,0
11296,0
11297,0
11298,2
11299,0
11300,0
11301,0
11302,1
11303,0
11304,2
11305,1
11306,0
11307,0
11308,0
11309,1
11310,0
11311,0
11312,0
11313,0
11314,0
11315,0
11316,0
11317,0
11318,0
11319,0
11320,0
11321,0
11322,0
11323,1
11324,1
11325,0
11326,0
11327,0
11328,0
11329,1
11330,2
11331,1
11332,0
11333,0
11334,1
11335,1
11336,3
11337,0
11338,0
11339,0
11340,0
11341,0
11342,1
11343,0
11344,2
11345,1
11346,0
11347,0
11348,0
11349,1
11350,1
11351,0
11352,0
11353,0
11354,2
11355,0
11356,1
11357,1
11358,2
11359,0
11360,0
11361,1
11362,1
11363,1
11364,0
11365,0
11366,0
11367,0
11368,0
11369,1
11370,0
11371,0
11372,1
11373,1
11374,0
11375,0
11376,0
11377,0
11378,0
11379,0
11380,0
11381,2
11382,1
11383,1
11384,0
11385,1
11386,1
11387,1
11388,3
11389,1
11390,0
11391,1
11392,0
11393,0
11394,0
11395,0
11396,1
11397,0
11398,1
11399,1
11400,1
11401,1
11402,0
11403,0
11404,1
11405,0
11406,0
11407,0
11408,0
11409,0
11410,0
11411,1
11412,1
11413,0
11414,1
11415,0
11416,0
11417,0
11418,1
11419,0
11420,0
11421,0
11422,0
11423,1
11424,3
11425,1
11426,0
11427,0
11428,0
11429,0
11430,1
11431,1
11432,0
11433,0
11434,0
11435,2
11436,0
11437,2
11438,0
11439,0
11440,1
11441,1
11442,1
11443,0
11444,1
11445,0
11446,0
11447,1
11448,0
11449,0
11450,1
11451,1
11452,0
11453,0
11454,0
11455,1
11456,0
11457,0
11458,1
11459,1
11460,0
11461,2
11462,0
11463,2
11464,0
11465,1
11466,1
11467,0
11468,1
11469,0
11470,0
11471,4
11472,0
11473,0
11474,1
11475,0
11476,1
11477,1
11478,2
11479,2
11480,0
11481,0
11482,0
11483,0
11484,0
11485,0
11486,1
11487,0
11488,0
11489,1
11490,0
11491,0
11492,0
11493,0
11494,1
11495,1
11496,0
11497,0
11498,0
11499,5
11500,1
11501,0
11502,0
11503,0
11504,1
11505,0
11506,0
11507,0
11508,1
11509,0
11510,0
11511,0
11512,1
11513,1
11514,2
11515,1
11516,0
11517,1
11518,0
11519,2
11520,0
11521,1
11522,0
11523,1
11524,1
11525,1
11526,1
11527,5
11528,1
11529,0
11530,0
11531,1
11532,0
11533,1
11534,0
11535,1
11536,0
11537,1
11538,0
11539,0
11540,1
11541,1
11542,1
11543,0
11544,1
11545,1
11546,2
11547,1
11548,2
11549,1
11550,1
11551,1
11552,2
11553,1
11554,1
11555,0
11556,3
11557,1
11558,0
11559,0
11560,1
11561,0
11562,1
11563,1
11564,0
11565,2
11566,0
11567,1
11568,0
11569,0
11570,1
11571,1
11572,1
11573,0
11574,0
11575,1
11576,0
11577,0
11578,0
11579,1
11580,1
11581,0
11582,1
11583,0
11584,1
11585,2
11586,0
11587,1
11588,1
11589,0
11590,1
11591,0
11592,0
11593,1
11594,0
11595,0
11596,0
11597,0
11598,0
11599,1
11600,1
11601,1
11602,0
11603,1
11604,1
11605,0
11606,1
11607,0
11608,2
11609,0
11610,1
11611,0
11612,1
11613,1
11614,1
11615,0
11616,1
11617,1
11618,0
11619,1
11620,0
11621,1
11622,0
11623,2
11624,0
11625,1
11626,1
11627,0
11628,1
11629,0
11630,1
11631,1
11632,5
11633,1
11634,1
11635,1
11636,0
11637,0
11638,1
11639,0
11640,0
11641,0
11642,1
11643,1
11644,1
11645,2
11646,1
11647,0
11648,1
11649,1
11650,1
11651,0
11652,2
11653,0
11654,0
11655,0
11656,0
11657,1
11658,1
11659,0
11660,2
11661,2
11662,1
11663,0
11664,2
11665,0
11666,2
11667,1
11668,0
11669,0
11670,0
11671,0
11672,1
11673,0
11674,3
11675,0
11676,1
11677,0
11678,1
11679,1
11680,0
11681,0
11682,0
11683,1
11684,1
11685,0
11686,0
11687,1
11688,0
11689,1
11690,0
11691,1
11692,0
11693,0
11694,0
11695,0
11696,1
11697,3
11698,1
11699,2
11700,0
11701,1
11702,1
11703,2
11704,1
11705,0
11706,1
11707,1
11708,0
11709,1
11710,1
11711,0
11712,1
11713,0
11714,1
11715,0
11716,0
11717,1
11718,2
11719,1
11720,1
11721,1
11722,0
11723,0
11724,0
11725,1
11726,0
11727,0
11728,1
11729,1
11730,0
11731,0
11732,2
11733,1
11734,1
11735,0
11736,3
11737,1
11738,1
11739,1
11740,1
11741,1
11742,0
11743,0
11744,1
11745,0
11746,0
11747,1
11748,0
11749,1
11750,1
11751,3
11752,0
11753,0
11754,1
11755,0
11756,1
11757,1
11758,1
11759,0
11760,1
11761,0
11762,1
11763,0
11764,0
11765,2
11766,1
11767,0
11768,0
11769,0
11770,2
11771,3
11772,0
11773,1
11774,0
11775,1
11776,1
11777,3
11778,1
11779,1
11780,1
11781,3
11782,2
11783,0
11784,0
11785,0
11786,1
11787,1
11788,0
11789,1
11790,0
11791,1
11792,1
11793,0
11794,3
11795,0
11796,1
11797,1
11798,1
11799,0
11800,0
11801,0
11802,1
11803,1
11804,1
11805,1
11806,0
11807,0
11808,1
11809,1
11810,1
11811,0
11812,1
11813,1
11814,0
11815,1
11816,0
11817,0
11818,0
11819,1
11820,1
11821,0
11822,1
11823,1
11824,1
11825,1
11826,1
11827,0
11828,0
11829,1
11830,0
11831,0
11832,1
11833,1
11834,2
11835,6
11836,1
11837,0
11838,1
11839,1
11840,1
11841,0
11842,1
11843,1
11844,1
11845,0
11846,1
11847,1
11848,1
11849,1
11850,0
11851,1
11852,0
11853,0
11854,0
11855,0
11856,0
11857,0
11858,0
11859,1
11860,0
11861,1
11862,1
11863,1
11864,1
11865,1
11866,1
11867,4
11868,0
11869,0
11870,1
11871,1
11872,1
11873,0
11874,0
11875,0
11876,0
11877,0
11878,0
11879,0
11880,1
11881,0
11882,0
11883,0
11884,0
11885,0
11886,1
11887,0
11888,0
11889,0
11890,1
11891,2
11892,1
11893,0
11894,1
11895,0
11896,0
11897,0
11898,0
11899,0
11900,1
11901,0
11902,1
11903,1
11904,0
11905,2
11906,0
11907,1
11908,0
11909,0
11910,0
11911,0
11912,1
11913,1
11914,0
11915,0
11916,0
11917,0
11918,1
11919,1
11920,0
11921,1
11922,0
11923,1
11924,0
11925,1
11926,0
11927,0
11928,1
11929,1
11930,0
11931,0
11932,0
11933,0
11934,1
11935,1
11936,1
11937,1
11938,0
11939,1
11940,1
11941,0
11942,0
11943,1
11944,1
11945,0
11946,0
11947,3
11948,0
11949,1
11950,0
11951,0
11952,1
11953,0
11954,1
11955,0
11956,0
11957,0
11958,2
11959,3
11960,0
11961,0
11962,1
11963,0
11964,0
11965,0
11966,0
11967,0
11968,0
11969,1
11970,0
11971,1
11972,1
11973,1
11974,1
11975,0
11976,1
11977,1
11978,1
11979,1
11980,0
11981,1
11982,1
11983,1
11984,0
11985,1
11986,0
11987,0
11988,0
11989,1
11990,0
11991,0
11992,1
11993,2
11994,2
11995,0
11996,0
11997,1
11998,0
11999,0
12000,0
12001,0
12002,0
12003,0
12004,1
12005,0
12006,0
12007,0
12008,0
12009,0
12010,2
12011,1
12012,0
12013,0
12014,2
12015,1
12016,0
12017,1
12018,1
12019,1
12020,1
12021,0
12022,1
12023,1
12024,1
12025,0
12026,1
12027,1
12028,0
12029,0
12030,0
12031,1
12032,1
12033,1
12034,1
12035,0
12036,0
12037,0
12038,1
12039,6
12040,0
12041,2
12042,0
12043,0
12044,1
12045,1
12046,1
12047,1
12048,1
12049,1
12050,2
12051,1
12052,0
12053,0
12054,0
12055,0
12056,0
12057,1
12058,0
12059,1
12060,2
12061,1
12062,1
12063,1
12064,1
12065,1
12066,0
12067,1
12068,1
12069,0
12070,0
12071,0
12072,0
12073,0
12074,1
12075,1
12076,0
12077,1
12078,5
12079,1
12080,0
12081,0
12082,0
12083,0
12084,1
12085,0
12086,0
12087,0
12088,0
12089,0
12090,0
12091,1
12092,0
12093,1
12094,1
12095,0
12096,2
12097,0
12098,0
12099,0
12100,1
12101,1
12102,0
12103,1
12104,0
12105,0
12106,2
12107,0
12108,1
12109,0
12110,0
12111,1
12112,1
12113,1
12114,0
12115,2
12116,0
12117,1
12118,0
12119,0
12120,0
12121,2
12122,5
12123,1
12124,2
12125,0
12126,0
12127,0
12128,0
12129,1
12130,0
12131,0
12132,0
12133,2
12134,0
12135,0
12136,1
12137,1
12138,0
12139,0
12140,3
12141,0
12142,0
12143,0
12144,1
12145,1
12146,0
12147,1
12148,0
12149,0
12150,1
12151,1
12152,0
12153,0
12154,0
12155,0
12156,0
12157,0
12158,0
12159,0
12160,0
12161,0
12162,1
12163,0
12164,2
12165,1
12166,0
12167,2
12168,0
12169,0
12170,0
12171,1
12172,1
12173,0
12174,0
12175,1
12176,0
12177,1
12178,0
12179,0
12180,0
12181,0
12182,1
12183,1
12184,0
12185,0
12186,0
12187,1
12188,0
12189,1
12190,1
12191,0
12192,1
12193,0
12194,0
12195,1
12196,3
12197,0
12198,1
12199,0
12200,1
12201,0
12202,0
12203,0
12204,0
12205,1
12206,1
12207,0
12208,1
12209,1
12210,1
12211,0
12212,1
12213,1
12214,0
12215,1
12216,1
12217,0
12218,1
12219,0
12220,0
12221,0
12222,0
12223,0
12224,0
12225,1
12226,1
12227,1
12228,2
12229,0
12230,1
12231,1
12232,0
12233,1
12234,0
12235,1
12236,1
12237,0
12238,1
12239,0
12240,0
12241,0
12242,1
12243,1
12244,1
12245,1
12246,1
12247,1
12248,1
12249,0
12250,1
12251,0
12252,1
12253,2
12254,1
12255,1
12256,0
12257,1
12258,0
12259,0
12260,1
12261,0
12262,0
12263,1
12264,0
12265,1
12266,1
12267,1
12268,0
12269,0
12270,1
12271,1
12272,0
12273,0
12274,0
12275,1
12276,1
12277,2
12278,1
12279,0
12280,0
12281,1
12282,0
12283,3
12284,2
12285,0
12286,0
12287,1
12288,1
12289,1
12290,1
12291,1
12292,1
12293,0
12294,1
12295,0
12296,0
12297,1
